"corpus","preloaded/notenten17_bokmal_obt2"
"subcorpus","-"
"concordance size","263133"
"query","Query:[ws(1, 102767041)]"
"Reference","Left","KWIC","Right"
"foa.no","kapittel 12. </s><s> (27) Av forskriften § 12-1 (1) følger det at det ved åpen og begrenset anbudskonkurranse ikke er tillatt å","endre","<coll>tilbudene</coll> eller forsøke å endre disse gjennom forhandlinger . det er herunder ikke tillatt å endre pris,"
"foa.no","ikke er tillatt å endre tilbudene eller forsøke å endre disse gjennom forhandlinger . det er herunder ikke tillatt å","endre","<coll>pris</coll> , leveringstid eller andre forutsetninger som har betydning for konkurranseforholdet. </s><s> Forhandlingsforbudet"
"foa.no","er det på det rene at valgte leverandørs tilbudspris ble økt med over 200 000 kroner som følge av innklagedes pålegg om å","endre","hvilke <coll>ventiler</coll> som skulle benyttes . prisendringen er ikke basert på en ren prisendringsmekanisme, men på at bruk av"
"foa.no","i forskriften § 12-1 (1) ved i tidsrommet mellom tilbudsfristen og kontraktsinngåelse å pålegge valgte leverandør å","endre","hvilke <coll>ventiler</coll> som skulle benyttes i tilbudet </s><s> Du har fått et veldig fint kull denne gangen det er vi som kjøpte den hann"
"pirate4x4.no","<s> dette sier teknisk reglement for modifisert: 1.1 Ramme, bærende konstruksjoner Under forutseting av at <coll>karosseriet</coll>","endres","tilsvarende, kan akselavstand endres til annen serieprodusert utgave av kjøretøyet . endringer av rammen skal"
"pirate4x4.no",": 1.1 Ramme, bærende konstruksjoner Under forutseting av at karosseriet endres tilsvarende, kan <coll>akselavstand</coll>","endres","til annen serieprodusert utgave av kjøretøyet . endringer av rammen skal utføres i samme materiale, profil og"
"tengel.no","seg dårlig. </s><s> en beslutning fra Voksen (V2) vil kunne løse første grads Impasse, men det er mer sannsynlig at Gunnar må","endre","<coll>mønsteret</coll> sitt med en beslutning fra Voksen i det frie Barnet (V1) . dette er den Lille Professoren som tok den"
"mintankesmie.no","søksmål. </s><s> - vi tar henleggelsen til etterretning men det betyr ikke at selve saken fra vår side er ute av verden . dette","endrer","ikke vår <coll>oppfatning</coll> av at vi mener både sykehuset og foretaketsledelsen har håndtert denne saken på en uheldig måte. </s>"
"slideplayer.no","/Reviderte- lareplaner/? </s><s> WT.ac=reviderteLP&boks=1 </s><s> Lysbilde 5 </s><s> Lysbilde 6 </s><s> Endringer i formålet <coll>Formålstekstene</coll> er","endret","for å tydeliggjøre helheten i læreplanen grunnleggende ferdigheter -eksempel fra matematikk: Elevane må"
"kpmg.no","fullt ut, eller at man ikke har avgitt noe konsernbidrag i første omgang. </s><s> spørsmålet er om man i slike tilfeller kan få","endret","<coll>konsernbidraget</coll> tilsvarende, slik at den uforutsette skattbare inntekten kan omfordeles til dekning av underskudd"
"kpmg.no","konsernbidrag. </s><s> finansdepartementet har uttalt at konsernselskapene ikke hadde noen lovhjemlet adgang til å kreve","endret","<coll>konsernbidrag</coll> , men at det på den annen side ikke finnes lovbestemmelser som avskjærer ligningsmyndighetene fra å"
"kpmg.no",", kanskje mange år tilbake, f.eks. gjennom bokettersyn . på bakgrunn av Skattedirektoratets standpunkt, er","endret","<coll>konsernbidrag</coll> ikke bare tidsbegrenset til året etter inntektsåret, men kan teoretisk bli endret i mer enn 10 år etter"
"kpmg.no","av et senere års årsoppgjør enn det inntektsår det endrede konsernbidraget gjelder (i den konkrete saken var","endret","<coll>konsernbidrag</coll> vedtatt i 2008 ved ordinær godkjennelse av årsoppgjøret for regnskapsåret 2007, men med skattemessig"
"kpmg.no","av et senere års årsoppgjør enn det inntektsår det endrede konsernbidraget gjelder (i den konkrete <coll>saken</coll> var","endret","konsernbidrag vedtatt i 2008 ved ordinær godkjennelse av årsoppgjøret for regnskapsåret 2007, men med skattemessig"
"kommune.no","kjøpesentrene på Moan . gjeldende reguleringsplan er fra 2007 og situasjonen med tanke på bruk av første <coll>etasjer</coll> er","endret","siden den gang . det er derfor behov for å foreta en ny vurdering. </s><s> dagens situasjon </s><s> Hovedtyngden av den daglige"
"3in.no",""" forretning – enten i shipping eller energiproduksjon – er store . som Achim steiner forklarer i dette intervjuet, å","endre","<coll>status</coll> <coll>quo</coll> behøver ikke å være noe mytisk eller mystisk.) </s><s> Fremskritt og velstand har i lang tid blitt sett på som"
"3in.no","til å satse på grønne investeringer, har vi ingen sjanse, sier Steiner. </s><s> spørsmålet er ifølge Steiner hvordan man kan","endre","<coll>reglene</coll> for det økonomiske spillet, ved å oppmuntre til mer kapital i en grønn økonomi, på tvers av alle finansielle"
"annetteelvira.no","som meg kan forstå! jeg har bare et lite spørmål som jeg håper du kan hjelpe meg med: når jeg legger inn koden du har, og","endrer","<coll>fargen</coll> på wrapper til transparent ser bloggen min mildt sagt rar ut . vet du hvordan jeg kan fikse slik at innleggene"
"hang.no","meter var alt med rekke vidde test modus inne . mottageren lå da i flyet med antennene ut i fri luft . ved å snu på flyet","endret","rekke <coll>vidden</coll> seg noe , men ikke dramatisk. </s><s> vi hadde dagen ført målt ca 50 meter på samme type test, med uten å snu flyet"
"infodesign.no","ut . dette brukes av kirminelle for å få profit på din bekostning. </s><s> - den enkleste forklaring er at en ondsinnet person","endrer","<coll>oversettelsen</coll> mellom internettadressen og den fysiske siten du rutes til . hvis du taster en url i adressefeltet er"
"godtiglasset.com","måtte plutselig se seg forbigått av erkekonkurrenten Hansa. </s><s> Ringnes innrømmet seinere kardinalfeilen: de hadde","endret","<coll>farge</coll> fra gull til rød på ølboksen. </s><s> ""vi bruker mye tid og penger på innpakning . dette er vår klart viktigste"
"acemung.no","noen . i dag tar 30-40% av befolkningen høyere utdannelse, den gang var det kanskje 10-15% . dette har blant annet","endret","<coll>universitetet</coll> mye . den gang startet forelesningene 15. september og sluttet ved utgangen av november . de startet"
"indoor-football.com","våre mye. </s><s> - godt fornøyd med det, smiler han igjen! jeg kan ikke si det bedre enn det, det var veldig bra! </s><s> vil dere","endre","<coll>taktikk</coll> før neste kamp, eller holder dere på den samme? </s><s> - nå skal vi diskutere litt i kveld, men jeg regner med det blir"
"fablounge.no","(matrix metalloproteinaser) som til en hver tid er til stede i kroppen . ved inntak av Marine Matrix Professional","endres","<coll>kroppens</coll> egen balanse mellom nedbrytning og produksjon av kollagen, slik at kroppen produserer mer kollagen enn det"
"fablounge.no","(matrix metalloproteinaser) som til en hver tid er til stede i kroppen . ved inntak av Marine Matrix <coll>Professional</coll>","endres","kroppens egen balanse mellom nedbrytning og produksjon av kollagen, slik at kroppen produserer mer kollagen enn det"
"lekolar.no",", baderom og et koselig soverom med balkong . kan bygges om på ulike måter med mye realistisk tilbehør til hvert rom .","endre","<coll>innredningen</coll> med tapeter som kan byttes ut. 83 deler . fra 2 år. </s><s> hvert år deles Nobel priser ut til personer og"
"f7.no","av smerte kan endres basert på det estetiske innholdet i et maleri . likevel kunne de ikke fastslå om kunsten var med på å","endre","<coll>oppfatningen</coll> av smerte fra laseren, eller om smertene fra laseren var med på å gjøre den forferdelige kunsten enda"
"lo.no","innkjøp slår rett inn på bunnlinja i en rekke bedrifter og svekker overskuddet og har medført konkurser . avtalen","endrer","faktisk <coll>plattformen</coll> for den liberale-sosialdemokratiske regjeringen som ville kutte 15 milliarder €uro i"
"lo.no","fra 2016, men uten å svekke det . man vil investere mer i evnen til å ta nye jobber i en omstillingsprosess . man vil også","endre","<coll>ledighetstrygdsystemet</coll> ved å avlaste den offentlige ordningen gjennom en privat ordning i tariffavtalene, slik det"
"legemiddelhandboka.no","av legemidler, men vil sjelden ha betydning for absorpsjonsgrad og dermed effekt . barnets <coll>kost</coll>","endres","fra morsmelk og/eller morsmelkerstatning det første levehalvåret, til en overgangskost dominert av kornprodukter"
"legemiddelhandboka.no","kan man få en annerledes farmakodynamikk enn hos eldre barn . dette kan ha sin årsak i endret reseptortetthet,","endret","<coll>reseptorsensitivitet</coll> og annerledes forhold mellom ulike konkurrerende reseptorer (f.eks. adrenerge alfa- og"
"legemiddelhandboka.no","få interkurrente sykdommer og behov for tilleggsmedikasjon . dette gir åpenbar fare for legemiddelinteraksjon (","endret","<coll>effekt</coll> ) og endret plasmakonsentrasjon av det faste legemidlet. </s><s> Erytromycin gir f.eks. redusert eliminasjon av"
"legemiddelhandboka.no","sykdommer og behov for tilleggsmedikasjon . dette gir åpenbar fare for legemiddelinteraksjon (endret effekt) og","endret","<coll>plasmakonsentrasjon</coll> av det faste legemidlet. </s><s> Erytromycin gir f.eks. redusert eliminasjon av Koffein og"
"nhd.no","gjøre egne vurderinger . ved manglende resultatoppnåelse eller kompetanse skal staten delta aktivt i arbeidet med å","endre","<coll>styresammensetningen</coll> . </s><s> Snuppå er snart hjemme etter 1 år på tur og ventes å seile inn Søra Sundet i morgen en gang mellom"
"bimfag.no","av et firma som har fingeren på pulsen innen sitt område; en anbefalingsverdig samarbeidspartner. </s><s> har forsøkt å","endre","<coll>dimensjon</coll> på gulvvarme sløyfene jeg har modellert . dette fungerte ikke på min egen maskin eller på fire andre"
"lmd.no","for 25 år om 80 milliarder m3 pr. år som skulle selges til spottpris: 44 dollar pr. 1000 m3. </s><s> snart forsøkte Turkmenistan å","endre","disse <coll>betingelsene</coll> , og forsyningene opphørte . vinteren 2005 gikk Russland motvillig med på å betale 65 dollar pr."
"kwcnorway.no","for et tidskrav fra arrangørene av Karaoke VM . når presentert, kan sangene som er valgt og ønsket <coll>rekkefølge</coll> ikke","endres",". </s><s> 7.2 . den store finalevinneren vil bli pålagt å overholde vilkårene for oppføring i Karaoke VM. </s><s> Premieutbetaling i"
"sandoya.info","må spillerne gå i seg selv . vi trenger et ydmykt, hardtarbeidende landslag. </s><s> ferga får i forbindelse med at bussrutene","endres","5. <coll>januar</coll> 2015, også endringer i fergeavgangene . i tillegg blir det flere avganger . avgangene blir, med noen avvik,"
"sandoya.info","må spillerne gå i seg selv . vi trenger et ydmykt, hardtarbeidende landslag. </s><s> ferga får i forbindelse med at <coll>bussrutene</coll>","endres","5. januar 2015, også endringer i fergeavgangene . i tillegg blir det flere avganger . avgangene blir, med noen avvik,"
"annetteelvira.no",", kontor i byen horav 500 er av Skandinavisk opprinnelse. </s><s> dette er noe dere absolutt burde ta en titt på før dere starter å","endre","<coll>designet</coll> deres alene . mye av dette kan være nyttig! spesielt ""Css skolen"" hvor det er forklaringer på hva enkelt ting"
"nyttnorge.com","prosjekter ødelegger miljøet slik at det aldri kan repareres, kjemikalier brukes i alle varer og store vannanlegg","endrer","<coll>jordens</coll> overflate . alle dette er gjennomført av dagens ingeniører. </s><s> Ingeniørerne har ingen etiske normer, for oljen"
"nyttnorge.com","etter våre ingeniører blir kraftigere og mektigere . de er i ferd med å skape om verden. </s><s> verdens forbrukere kan bare","endre","disse <coll>prosessene</coll> ved meninger og handlinger som er bærekraftige. </s><s> tomta vår består av store parti med fjellknauser ."
"kommune.no","ordningen </s><s> Prognosene tilsier at det vil bli et rekordstort premieavvik som skal inntektsføres i 2014 . hvis en","endrer","<coll>amortiseringstida</coll> til 7 år for premieavvik oppstått i 2013, vil en være ferdig med all amortisering i 2021, både når det"
"system-log.com","Windows Phone 8.1 . dessverre er ikke den norske versjonen lansert enda, men om du har fått mobilen oppdatert til 8.1 og","endrer","de regionale <coll>innstillingene</coll> til amerikansk, så får du møte på denne hyggelige damen! men hvem er denne Cortana?"
"system-log.com","blandt annet fortelle at bildet er ikke fikset på i det ... les videre </s><s> Mange media går ut med oppfordringen i kveld –","endre","dine <coll>passord</coll> nå! grunnen er at det har blitt oppdaget et stort sikkerhetshull i OpenSSL som brukes ""overalt"" på"
"forfatterforeningen.no","og kulturliv i sin alminnelighet. </s><s> "" mitt første spørsmål er om premissene for statens kulturpolitiske <coll>ansvar</coll> er så mye","endret","i dag, og om det i det hele tatt er behov for å endre disse grunnleggende premissene . og som en konsekvens av både en"
"forfatterforeningen.no","rolle som tilrettelegger og bevilger, er fremdeles gyldig . og statens ansvar i <coll>litteraturpolitikken</coll> er lite","endret","i forhold til endringene i samspillet mellom stat og kultursektor, som kom fra 70-tallet og fram til i dag . slik sett"
"forfatterforeningen.no","seg i begrepet ""barndom"". satt sammen med en ny ungdomskultur og en barn- og særlig <coll>ungdomstid</coll> som ble vesentlig","endret","og forlenget ved framveksten av utdanningssamfunnet, tror jeg at kulturpolitikken og barnelitteraturen var mer på"
"forfatterforeningen.no","til nå har vi hatt en teknologisk utvikling for ikke å si revolusjon, og et helt annet utdanningssamfunn, som har","endret","<coll>synet</coll> på barndom og på barn og unge voksne, men som ikke i samme grad har endret synet på kunst for barn og ungdom . vi har"
"forfatterforeningen.no","et helt annet utdanningssamfunn, som har endret synet på barndom og på barn og unge voksne, men som ikke i samme grad har","endret","<coll>synet</coll> på kunst for barn og ungdom . vi har hatt en utdanningspolitikk der innholdet er revurdert og modernisert, men vi"
"forfatterforeningen.no","at begge er enda mer avhengige av mellomleddene . med fripris vil bokavtalen mellom forleggerne og <coll>bokhandlene</coll> bli","endret","vesentlig eller rett og slett sagt opp . storselgerne vil kunne selges i alle kanaler, og i høy grad gå fri både lager-"
