"corpus","preloaded/notenten23_tt1_1"
"subcorpus","-"
"concordance size","95159"
"query","Query:[ws(1, 17276161)]"
"Reference","Left","KWIC","Right"
"alttilbolig.no","siden vil som regel drenerende masser og drensrør gå tett. </s><s> Er dreneringen 40−50 år gammel, må den i de fleste <coll>tilfeller</coll>","skiftes",". </s><s> Yttervegger mot terreng må også ha fuktbeskyttende grunnmursplater inn mot muren. </s><s> Først ut på 1960-tallet begynte"
"verdidebatt.no","delt av Listhaugs egen statssekretær fra Venstre, Sveinung Rotevatn. </s><s> Tøffere kritikk </s><s> Det endte med at Solberg","skiftet","<coll>taktikk</coll> og kom med kritikk av Listhaug. </s><s> Til NRK sa hun: ""Jeg mener dette var for tøft, det var over grensen"". </s><s> Men hun ba"
"verdidebatt.no","vil det være klokt i et framtidsperspektiv, dersom de skulle vinne kampen om KrF. </s><s> Den Solberg-vennlige fløyen i KrF har","skiftet","<coll>strategi</coll> . </s><s> Vippeposisjonen som ble kritisert da Venstre gikk inn i regjering, blir nå relansert som ""en tredje vei"". </s>"
"verdidebatt.no","samarbeidsstrategi. </s><s> Grøvan og Reiten </s><s> Oppdriften som KrF nå opplever har åpenbart fått KrFs høyreflanke til å","skifte","<coll>strategi</coll> . </s><s> Både stortings-representant Hans Fredrik Grøvan og Steinar Reiten har tidligere vært åpne for å gå inn i"
"algroy.no","finnes og nederste del må byttes ut, heldigvis finnes det reperasjonsplater. </s><s> Produsenten er G&B som senere skulle","skifte","<coll>navn</coll> til Gilbarco. </s><s> Årsmodell er ukjent men den er godkjent første gang i 1945. </s><s> Om den var ny da eller det var året de"
"lifeofivar.com","you know who""..). </s><s> Ta frem en strikk, og strikkdødaren er klar...! </s><s> Vi har et pittelite toalett, der man omtrent må ut for å","skifte","<coll>mening</coll> , men når det skal vaskes der inne, er det alltids plass for en stykk Cedrik! </s><s> Når jeg tror at all gulvplass er"
"gamereactor.no","den onde trollmannen Voldemort. </s><s> Harry potter 6 syns jeg er den beste boken i serien. </s><s> Har ikke lest 7 enda så kanskje jeg","skifter","<coll>mening</coll> . </s><s> Jeg leser for øyeblikket ""Battleaxe"", bok 1 i ""The Axis Trilogy"". </s><s> Boken handler om en person, Axis, som er"
"verdidebatt.no","ideologien, tas opp og analyseres internasjonalt. </s><s> Vi har et klart ansvar - og kan ikke leve med det slik det er nå. </s><s> Norge","skifter","nå <coll>regjering</coll> . </s><s> Den nye regjeringen bør straks ta dette terrorproblemet opp på internasjonalt nivå. </s><s> Skal FN være en"
"unitedforum.no","bør aldri bli straffe i min bok. </s><s> Det samme i motsatt straffefelt. </s><s> Om ballen såvidt tangerer en arm og ballen ikke","skifter","<coll>retning</coll> skal ikke mål annuleres (Ref Man City - Spurs høsten 2019). 2 Offside: Millimeter offside mener jeg ødelegger"
"verdidebatt.no","godt kjent med Tuppen-og Lillemor-leken, der noen ikke får leke mer i våres gård. </s><s> Kristne bytter også venner som andre","skifter","<coll>skjorte</coll> . </s><s> Så lett tar vi fra tid til annen på våre relasjoner. </s><s> Dette bunner ofte i sårethet og skuffelser, men også"
"korsgatabrl.no","etter avtale med styreleder.. </s><s> Dorthe Amalie Sanne, 20 år, som bor i 12 C, har ansvar fo rå tømme de små søppelkassene,","skifte","<coll>lyspærer</coll> , rydde søppel i gårddsrommet og rundt borettslaget, følge med i søppelrommet. </s><s> Dorthe kan kontaktes på tfl."
"verdidebatt.no","mot hennes tro. </s><s> Selvfølgelig skal hun konfronteres med dette. </s><s> Ikke fordi publikum og presse skal tvinge henne til å","skifte","<coll>synspunkt</coll> , men fordi det er høyrelevant for velgerne og innbyggerne å få klarhet i hva hun faktisk mener. </s><s> Å ikke stille"
"verdidebatt.no","i HP1, ""Speilet Mørd"" (""The Mirror of Erised""). </s><s> Men det gjennomsyrer også hele resten av bokserien. </s><s> Også på andre måter","skiftet","<coll>livet</coll> nå kurs. </s><s> Forholdet til kjæresten gikk i oppløsning. </s><s> Oppholdet og jobben i Manchester mistet mening. </s><s> Det var"
"verdidebatt.no","konsilvedtak får Bibelens ord imot seg. </s><s> Virkningen av disputasen i Leipzig var dermed at skriftprinsippet plutselig","skiftet","<coll>karakter</coll> fra å være en selvsagt forutsetning i praksis – til å bli et omstrid tema i teologien. </s><s> For Luther selv førte"
"verdidebatt.no","ukene er det skjedd tre ting som – lest i sammenheng – antagelig betyr at Israel og Netanjahu-regjeringen er i ferd med å","skifte","<coll>Iran-politikk</coll> , kanskje også atompolitikk. </s><s> Hendelse nummer én: Israel og Netanjahu-regjeringan har i flere år"
"verdidebatt.no","""kit gay"" hadde nok inntrykket festet seg blant mange pinsevenner allerede: Haddad ville påvirke barn i skolen til å","skifte","<coll>kjønn</coll> eller til å velge å bli homofile. </s><s> ""A ideología de gênero"" eller kjønnsideologien er en fare som truer pinsevenner"
"pollofpolls.no","Stvgr Aftenblad og Hgsd Avis). </s><s> Synovates undersøkelse er opptatt 14-18 mars - før det ble kjent at Stavanger Frp skulle","skifte","<coll>ordførerkandidat</coll> . </s><s> Målingen faller inn i en serie av negative tall for Frp. </s><s> Av fylkestingsmålingene som er publisert"
"pollofpolls.no","i Bodø blir også om sentrumspartiene vil holde sammen. </s><s> Det er f.eks. etter målingen tilstrekkelig at Senterpartiet","skifter","<coll>side</coll> – da vinner Ap ordføreren. </s><s> 9) Bare dette er sikkert: Alt tyder på at Bodø blir en thriller også neste år. </s><s> Byen kan"
"verdidebatt.no",". </s><s> Og det var ikke lenger så herlig å seile. </s><s> Så har Hareide snudd når det gjelder å bli parlamentarisk leder. </s><s> Det er lov å","skifte","<coll>mening</coll> også her, men man undrer seg en del når et samlet KrF-gruppe stemmer for Hareide. </s><s> At han ville ha fått en vanskelig"
"theexplorer.no","eller kaldere, vil utviklingen måtte gå den veien. </s><s> Og da følger pengene raskt etter, sier Hoen. </s><s> – For meg er det grønne","skiftet","den fjerde industrielle <coll>revolusjon</coll> , legger han til. </s><s> Først ut – men neppe sist </s><s> Helt siden Oslo Bislett Games"
"orkangervel.no","tillitsvalgte i OFK at han skal gå over til OIF. </s><s> Folk i OIF har diskutert saken med ham. </s><s> Det har vært snakk om penger for å","skifte","<coll>klubb</coll> . </s><s> Og, OBS! </s><s> OIF har ikke på noe tidspunkt kontaktet OFK slik reglene krever. </s><s> Hva ville styret i OFK ha gjort, tro? </s>"
"hildbjorg1.net","Olav cirka en time å ro med færing. </s><s> Folk hadde med seg finstasen i kofferter eller ofte i en stor rund laup. </s><s> Det ble da","skiftet","<coll>klær</coll> bakom naust eller bak busker og kratt. </s><s> Maten hadde man i matkomme eller laup. </s><s> Der fantes mye god mat, både"
"arildronsen.no","tekstlinja: ""Æ træng varme/Æ træng lys"". </s><s> For noen gigantiske modulasjoner; det uttrykket musikerne bruker for å","skifte","<coll>toneart</coll> ! </s><s> Kyrre Fritzner produserer, og jeg håper han ikke har gjort resten av plata for ""pen"". </s><s> Men for all del; at han har"
"orkangervel.no",". </s><s> Først bestemmer de seg for skole i sponplatefabrikkområdet, et område som passer perfekt.For deretter å","skifte","<coll>mening</coll> til Idrettsparken. </s><s> Da blir det å belage seg på nytt fakkeltog hvis ikke fornuften seirer. </s><s> Det fakkeltoget skal"
"tangot.com",", og også du ikke ønsker å miste alle nitrat innhold som de opprettholder balanse i akvariet ditt. </s><s> Du kan prøve gradvis","skifte","<coll>vann</coll> som en erstatning til den behandlet vann fra dyrebutikk eller som supplement til det. </s><s> Unngå overfeeding </s><s> Unngå"
"orkangervel.no","prøver å tette sprekker. </s><s> Garderober/dusj: Nedslitt, men representerer ingen helsefare. </s><s> Flere <coll>blandebatterier</coll> er","skiftet",". </s><s> Orkdal kommune erkjenner at svømmehallen på Orkanger trenger rehabilitering. </s><s> Kostnaden er anslått til ca. 500 000"
"verdidebatt.no","de kommenterer, og i alle fall ikke i min tenkning. </s><s> Jeg tror ikke jeg ved å svare Oftestad og Kvalbein kan få dem til å","skifte","<coll>mening</coll> , eller dele mitt syn. </s><s> Til det er våre utgangpunkt for forskjellige. </s><s> Men jeg har håp om at vi også innen teologi og"
"inmagasinet.no","sin for. – Rose Bruford er en fantastisk skole. </s><s> Fokuset var hele tiden på å spille hverandre gode, sier hun. </s><s> Grepet om å","skifte","<coll>fokus</coll> bort fra en selv, gjorde at det var få spisse albuer blant elevene. </s><s> De heiet på hverandre og skapte et trygt miljø. </s>"
"verdidebatt.no","ordtaket ""nytt år nye muligheter"" er så malplassert når det uttales på nyttårsaften fordi dette er midt i året selv om vi","skifter","<coll>årstall</coll> på kalenderen.Jeg mener ; vi er midt i alt, midt i et skoleår og midt i et arbeidsår. </s><s> Alt begynner jo egentlig om"
"verdidebatt.no","rasjonell, grønn økonomi. </s><s> Den må utvikles snarlig og i tett samarbeid med verdens fattige. </s><s> Grønn økonomi handler om å","skifte","<coll>spor</coll> , og ta tilbake makten fra verdiløse markedskrefter, slik at vi får frihet til å handle logisk og ut fra"
"verdidebatt.no","av.... og sommerdrakten har hun første gang i dag...."" </s><s> Omtrent slik lyder den kjente barnesangen om haren som","skifter","<coll>pels</coll> når sommeren kommer. </s><s> Det er en praktisk og livbergende innretning som harepus er utstyrt med fra Skaperen selv;om"
"verdidebatt.no","er hun hvit og om sommeren er hun brun og grå. </s><s> Pluss at sommerdrakten ikke er like varm som vinterpelsen. </s><s> Selv om harepus","skifter","<coll>farge</coll> om våren så er hun akkurat den samme harepusen, hun får verken høyere eller lavere IQ , det er kun det ytre som er litt"
"verdidebatt.no",". </s><s> Far kan like godt gjøre det som tradisjonelt har vært mors oppgaver. </s><s> Det blir rådet til at far skal ta det første badet,","skifte","den første <coll>bleien</coll> og gi barnet flaske hvis det ikke ammes.Hva har skjedd? </s><s> Intensjonen er sikkert god, og det er virkelig"
"verdidebatt.no","henne også mange motstandere. </s><s> Et - etter datidens standard - elendig valgresultat i 2003 gjorde at presset kom for å","skifte","<coll>leder</coll> , og om en måned er det sju år siden hun trakk seg. </s><s> Dagfinn Høybråten har ikke lykkes med å samle og løfte partiet. </s><s> Men"
"verdidebatt.no","skip. </s><s> Omtrent samtidig med at ""Ville de Havre"" og ""Loch Earn"" kolliderte, hadde kaptein Urquhart bedt styrmannen","skifte","<coll>kurs</coll> . </s><s> Kaptein hadde ikke fått sove, og først da skipet skiftet kurs, fikk han blund på øynene. </s><s> Da han ble vekket av"
"verdidebatt.no",""" kolliderte, hadde kaptein Urquhart bedt styrmannen skifte kurs. </s><s> Kaptein hadde ikke fått sove, og først da skipet","skiftet","<coll>kurs</coll> , fikk han blund på øynene. </s><s> Da han ble vekket av styrmannen som fortalte at skipet Loch Earn seilte med flagget opp"
"hildbjorg1.net","av visne blomster, så vil vi ha glede av dem til frosten kommer. </s><s> Sommerblomstenes frø høstes når frøene har modnet og","skiftet","<coll>farge</coll> til brunlig, mørk brun eller svart. </s><s> Staudenes frø modnes og høstes på samme måte. </s><s> Det som blomstrer nå i august er"
"bilkontroll.no","godt og hell flasken (250 ml) inn i automatkassen. </s><s> Fyll opp med automatolje. </s><s> Husk å ikke overfyll. </s><s> Hvis du ikke","skifter","<coll>olje</coll> fordi den nettopp er skiftet, er det ekstra viktig å ikke overfylle når behandlingen helles på. </s><s> Bruk en halv flaske"
"bilkontroll.no","ekstra viktig å ikke overfylle når behandlingen helles på. </s><s> Bruk en halv flaske med QMI Automatgirbehandling når <coll>oljen</coll>","skiftes","ut de neste gangene. </s><s> Tre Spade Vakuum Maskin Takaje Hvit </s><s> Holder maten fersk opp til 5 ganger lengre... </s><s> Varenummer:"
"verdidebatt.no","livsfarlige Hakan Fidan (etterretningsjef i MIT) til Russland med en enorm delegasjon. </s><s> Tyrkias Erdogan regjering","skifter","<coll>side</coll> og melder seg på i aksen Iran-Russland!!! </s><s> Denne 180 grader snu ryster verdenspolitikken og både Joe Biden og"
"tip-ordboka.no","og retning periodisk. </s><s> Vi ser at strømmen også er periodisk hvis vi kobler spenningen til et oscilloskop. </s><s> I Norge","skifter","<coll>strømmen</coll> retning 100 ganger i sekundet – fra positiv spenning til negativ spenning. </s><s> Vi sier at det er 50 perioder. </s><s> Norsk"
"orkangervel.no","imidlertid skapt størst bølger pga opplysninger om at spilleren angivelig fikk et rentefritt lån på 30 000 kroner for å","skifte","<coll>klubb</coll> . </s><s> Ifølge OIF har Nasratt Rasoli selv gitt detaljerte opplysninger om et slikt forhold. </s><s> Det var også Rasoli - ikke"
"orkangervel.no","7. juli skrev styret at det aldri har vært snakk om penger. </s><s> OIF fotball har som prinsipp ikke å hindre spillere i å","skifte","<coll>klubb</coll> . </s><s> Nasratt Rasoli kommer etter alt å dømme til å spille for Orkla FK i 4.divisjon i løpet av høsten. </s><s> forsvarer"
"tollerenya.com","feil da kommandoen kom på feil sted. </s><s> På apporten kan man ikke skylde på andre enn Enya, siden hun på vei inn med apporten","skiftet","<coll>retning</coll> og la den fra seg i dommerteltet. </s><s> Bedre lykke neste gang :) </s><s> En veldig bra dag 2 i Sverige, på tross av regnet som"
"dekkonline.com","dekk med pigger, men de lager også Nokian helårsdekk for de som vil kjøre piggfritt, eller som ikke ønsker å","skifte","<coll>dekk</coll> hver sesong. </s><s> Med senter for utvikling i byen Nokian sør for Tampere i Finland, har de lang erfaring med"
"sotahjornet.no","sesongen. </s><s> Det bør kunne bygges videre på i stedet for sånn det har vært siden første sesongen i toppserien at halve <coll>laget</coll>","skiftes","ut før neste sesong. </s><s> Utleide spillere </s><s> Vi tar en liten gjennomgang av utleide spillere. </s><s> Elías Már Ómarsson har fått en"
"sotahjornet.no","og i tillegg to år som trener etter det. </s><s> I dette vinduet hvor to av de tre mest brukte midtbanespillerne forsvant,","skifta","så <coll>Deila</coll> ut tre av fire i forsvaret og en spiss. </s><s> Seks av de elleve mest brukte spillerne forsvant altså i det samme"
"heddamalde.com","barn plukker opp et annet språk. </s><s> Har har jo selvfølgelig hørt engelsk en god stund nå fra faren, men at han så kjapt kan","skifte","<coll>språk</coll> er helt utrolig. </s><s> Nå skal vi ta en tur på stranda snart! </s><s> Nyt dagen hvor enn du er:) Lots of love. </s><s> På søndag var jeg på"
